File Path,Model,Prompt,Filename,Age,Gender,Race,Emotion,P_Skin_Hex,P_MST_Index,P_MST_Hex,P_PERLA_Index,P_PERLA_Hex,P_FST_Type,P_FST_DeltaE,P_N_Clusters
output\gpt_image\a_human_being_photorealistic\340.png,gpt_image,a_human_being_photorealistic,340.png,33,Man,white,happy,#fbdaca,2,#f3e7db,10,#F3DAD6,1,5.79,2
output\gpt_image\a_human_being_photorealistic\341.png,gpt_image,a_human_being_photorealistic,341.png,31,Man,white,happy,#faf9f0,1,#f6ede4,11,#FBF2F3,1,11.51,1
output\gpt_image\a_human_being_photorealistic\342.png,gpt_image,a_human_being_photorealistic,342.png,33,Man,white,happy,#d5a38a,5,#d7bd96,7,#BEA07E,3,3.1,2
output\gpt_image\a_human_being_photorealistic\343.png,gpt_image,a_human_being_photorealistic,343.png,33,Man,white,happy,#f5eed3,3,#f7ead0,8,#E5C8A6,1,9.51,2
output\gpt_image\a_human_being_photorealistic\344.png,gpt_image,a_human_being_photorealistic,344.png,35,Man,white,happy,#e4bcb5,2,#f3e7db,9,#E7C1B8,2,7.4,2
output\gpt_image\a_human_being_photorealistic\345.png,gpt_image,a_human_being_photorealistic,345.png,33,Man,white,happy,#f8d6c2,2,#f3e7db,10,#F3DAD6,1,4.84,1
output\gpt_image\a_human_being_photorealistic\346.png,gpt_image,a_human_being_photorealistic,346.png,32,Man,white,happy,#fbdbc5,2,#f3e7db,8,#E5C8A6,1,2.96,2
output\gpt_image\a_human_being_photorealistic\347.png,gpt_image,a_human_being_photorealistic,347.png,34,Man,white,happy,#fcfce9,3,#f7ead0,11,#FBF2F3,1,12.44,1
output\gpt_image\a_human_being_photorealistic\348.png,gpt_image,a_human_being_photorealistic,348.png,35,Man,white,neutral,#f9d7bf,2,#f3e7db,8,#E5C8A6,1,3.23,1
output\gpt_image\a_human_being_photorealistic\349.png,gpt_image,a_human_being_photorealistic,349.png,34,Man,white,happy,#f2d1c5,2,#f3e7db,10,#F3DAD6,2,6.07,2
output\gpt_image\a_human_being_photorealistic\35.png,gpt_image,a_human_being_photorealistic,35.png,31,Man,white,happy,#f1b69d,5,#d7bd96,9,#E7C1B8,2,4.14,2
output\gpt_image\a_human_being_photorealistic\350.png,gpt_image,a_human_being_photorealistic,350.png,33,Man,white,happy,#f0cbbc,2,#f3e7db,9,#E7C1B8,2,4.82,1
output\gpt_image\a_human_being_photorealistic\351.png,gpt_image,a_human_being_photorealistic,351.png,30,Man,white,happy,#e1b49f,5,#d7bd96,9,#E7C1B8,3,3.5,2
output\gpt_image\a_human_being_photorealistic\352.png,gpt_image,a_human_being_photorealistic,352.png,33,Man,white,neutral,#e9c1b2,5,#d7bd96,9,#E7C1B8,2,3.75,2
output\gpt_image\a_human_being_photorealistic\353.png,gpt_image,a_human_being_photorealistic,353.png,31,Man,white,happy,#fbe2d2,2,#f3e7db,10,#F3DAD6,1,4.28,1
output\gpt_image\a_human_being_photorealistic\354.png,gpt_image,a_human_being_photorealistic,354.png,30,Man,white,happy,#f9e8c3,3,#f7ead0,8,#E5C8A6,1,6.95,2
output\gpt_image\a_human_being_photorealistic\355.png,gpt_image,a_human_being_photorealistic,355.png,30,Man,white,happy,#f8cfc0,2,#f3e7db,9,#E7C1B8,2,4.64,1
output\gpt_image\a_human_being_photorealistic\356.png,gpt_image,a_human_being_photorealistic,356.png,35,Man,white,happy,#fbd8c1,2,#f3e7db,8,#E5C8A6,1,3.7,2
output\gpt_image\a_human_being_photorealistic\357.png,gpt_image,a_human_being_photorealistic,357.png,31,Man,white,neutral,#eeb9a2,5,#d7bd96,9,#E7C1B8,2,3.12,2
output\gpt_image\a_human_being_photorealistic\358.png,gpt_image,a_human_being_photorealistic,358.png,33,Man,white,happy,#ebb89f,5,#d7bd96,9,#E7C1B8,2,2.52,2
output\gpt_image\a_human_being_photorealistic\359.png,gpt_image,a_human_being_photorealistic,359.png,34,Man,white,happy,#f1cdc2,2,#f3e7db,9,#E7C1B8,2,6.01,2
output\gpt_image\a_human_being_photorealistic\36.png,gpt_image,a_human_being_photorealistic,36.png,33,Man,white,happy,#f4c0b4,2,#f3e7db,9,#E7C1B8,2,6.73,2
output\gpt_image\a_human_being_photorealistic\360.png,gpt_image,a_human_being_photorealistic,360.png,34,Man,white,happy,#e3c2b6,2,#f3e7db,9,#E7C1B8,2,5.31,1
output\gpt_image\a_human_being_photorealistic\361.png,gpt_image,a_human_being_photorealistic,361.png,33,Man,white,happy,#f2cfc0,2,#f3e7db,9,#E7C1B8,2,5.06,2
output\gpt_image\a_human_being_photorealistic\362.png,gpt_image,a_human_being_photorealistic,362.png,33,Man,white,happy,#eabaa3,5,#d7bd96,9,#E7C1B8,2,2.18,2
output\gpt_image\a_human_being_photorealistic\363.png,gpt_image,a_human_being_photorealistic,363.png,30,Man,white,neutral,#f4cdb9,2,#f3e7db,9,#E7C1B8,2,3.15,2
output\gpt_image\a_human_being_photorealistic\364.png,gpt_image,a_human_being_photorealistic,364.png,32,Man,white,happy,#ecbfaa,5,#d7bd96,9,#E7C1B8,2,1.67,2
output\gpt_image\a_human_being_photorealistic\365.png,gpt_image,a_human_being_photorealistic,365.png,39,Man,white,happy,#f6d0ba,2,#f3e7db,9,#E7C1B8,2,3.98,2
output\gpt_image\a_human_being_photorealistic\366.png,gpt_image,a_human_being_photorealistic,366.png,35,Man,white,happy,#e9c0af,5,#d7bd96,9,#E7C1B8,2,3.15,2
output\gpt_image\a_human_being_photorealistic\367.png,gpt_image,a_human_being_photorealistic,367.png,33,Man,white,happy,#e8af92,5,#d7bd96,9,#E7C1B8,3,2.37,2
output\gpt_image\a_human_being_photorealistic\368.png,gpt_image,a_human_being_photorealistic,368.png,34,Man,white,happy,#eab79e,5,#d7bd96,9,#E7C1B8,2,2.85,2
output\gpt_image\a_human_being_photorealistic\369.png,gpt_image,a_human_being_photorealistic,369.png,38,Man,white,happy,#f5cdc0,2,#f3e7db,9,#E7C1B8,2,4.93,2
output\gpt_image\a_human_being_photorealistic\37.png,gpt_image,a_human_being_photorealistic,37.png,29,Man,white,happy,#e8c0b1,5,#d7bd96,9,#E7C1B8,2,4.25,2
output\gpt_image\a_human_being_photorealistic\370.png,gpt_image,a_human_being_photorealistic,370.png,38,Man,white,happy,#e9b39e,5,#d7bd96,9,#E7C1B8,3,4.86,2
output\gpt_image\a_human_being_photorealistic\371.png,gpt_image,a_human_being_photorealistic,371.png,33,Man,white,happy,#efbda5,5,#d7bd96,9,#E7C1B8,2,2.24,2
output\gpt_image\a_human_being_photorealistic\372.png,gpt_image,a_human_being_photorealistic,372.png,31,Man,white,happy,#fcfbef,1,#f6ede4,11,#FBF2F3,1,12.2,1
output\gpt_image\a_human_being_photorealistic\373.png,gpt_image,a_human_being_photorealistic,373.png,34,Man,white,happy,#f2e8da,2,#f3e7db,11,#FBF2F3,1,7.56,2
output\gpt_image\a_human_being_photorealistic\374.png,gpt_image,a_human_being_photorealistic,374.png,32,Man,white,neutral,#f3cebc,2,#f3e7db,9,#E7C1B8,2,4.01,2
output\gpt_image\a_human_being_photorealistic\375.png,gpt_image,a_human_being_photorealistic,375.png,32,Man,white,happy,#fad3c3,2,#f3e7db,9,#E7C1B8,2,5.02,2
output\gpt_image\a_human_being_photorealistic\376.png,gpt_image,a_human_being_photorealistic,376.png,38,Man,white,happy,#f4bba1,5,#d7bd96,9,#E7C1B8,2,2.82,2
output\gpt_image\a_human_being_photorealistic\377.png,gpt_image,a_human_being_photorealistic,377.png,32,Man,white,happy,#f8dcc3,4,#eadaba,8,#E5C8A6,1,1.17,2
output\gpt_image\a_human_being_photorealistic\378.png,gpt_image,a_human_being_photorealistic,378.png,33,Man,white,happy,#fad0b3,5,#d7bd96,8,#E5C8A6,2,3.58,2
output\gpt_image\a_human_being_photorealistic\379.png,gpt_image,a_human_being_photorealistic,379.png,33,Man,white,happy,#f9d8c2,2,#f3e7db,8,#E5C8A6,1,2.97,2
output\gpt_image\a_human_being_photorealistic\38.png,gpt_image,a_human_being_photorealistic,38.png,32,Man,white,happy,#f7d0be,2,#f3e7db,9,#E7C1B8,2,4.38,2
output\gpt_image\a_human_being_photorealistic\380.png,gpt_image,a_human_being_photorealistic,380.png,34,Man,white,happy,#fcf4e5,1,#f6ede4,11,#FBF2F3,1,9.25,2
output\gpt_image\a_human_being_photorealistic\381.png,gpt_image,a_human_being_photorealistic,381.png,34,Man,white,happy,#f9d4c1,2,#f3e7db,9,#E7C1B8,2,4.73,1
output\gpt_image\a_human_being_photorealistic\382.png,gpt_image,a_human_being_photorealistic,382.png,34,Man,white,happy,#f6d0ba,2,#f3e7db,9,#E7C1B8,2,3.85,2
output\gpt_image\a_human_being_photorealistic\383.png,gpt_image,a_human_being_photorealistic,383.png,33,Man,white,happy,#f8cdb6,5,#d7bd96,9,#E7C1B8,2,2.84,2
output\gpt_image\a_human_being_photorealistic\384.png,gpt_image,a_human_being_photorealistic,384.png,34,Man,white,happy,#edbaaa,5,#d7bd96,9,#E7C1B8,2,4.71,2
output\gpt_image\a_human_being_photorealistic\385.png,gpt_image,a_human_being_photorealistic,385.png,34,Man,white,happy,#efc0a3,5,#d7bd96,8,#E5C8A6,2,1.09,2
output\gpt_image\a_human_being_photorealistic\386.png,gpt_image,a_human_being_photorealistic,386.png,36,Man,white,happy,#ebb198,5,#d7bd96,9,#E7C1B8,3,4.25,2
output\gpt_image\a_human_being_photorealistic\387.png,gpt_image,a_human_being_photorealistic,387.png,35,Man,white,happy,#f8d6c2,2,#f3e7db,10,#F3DAD6,1,4.84,2
output\gpt_image\a_human_being_photorealistic\388.png,gpt_image,a_human_being_photorealistic,388.png,34,Man,white,happy,#f4c6b8,2,#f3e7db,9,#E7C1B8,2,4.69,2
output\gpt_image\a_human_being_photorealistic\389.png,gpt_image,a_human_being_photorealistic,389.png,37,Man,white,happy,#fae8d0,3,#f7ead0,8,#E5C8A6,1,5.17,1
output\gpt_image\a_human_being_photorealistic\39.png,gpt_image,a_human_being_photorealistic,39.png,32,Man,white,happy,#fce0cb,2,#f3e7db,8,#E5C8A6,1,1.72,2
output\gpt_image\a_human_being_photorealistic\390.png,gpt_image,a_human_being_photorealistic,390.png,32,Man,white,happy,#fbd6c3,2,#f3e7db,9,#E7C1B8,2,5.33,2
output\gpt_image\a_human_being_photorealistic\391.png,gpt_image,a_human_being_photorealistic,391.png,31,Man,white,happy,#eec3ab,5,#d7bd96,9,#E7C1B8,2,0.84,2
output\gpt_image\a_human_being_photorealistic\392.png,gpt_image,a_human_being_photorealistic,392.png,34,Man,white,happy,#f7d3c2,2,#f3e7db,9,#E7C1B8,2,5.22,2
output\gpt_image\a_human_being_photorealistic\393.png,gpt_image,a_human_being_photorealistic,393.png,45,Man,white,happy,#e4b5a9,5,#d7bd96,9,#E7C1B8,2,5.56,2
output\gpt_image\a_human_being_photorealistic\394.png,gpt_image,a_human_being_photorealistic,394.png,33,Man,white,neutral,#d6ab98,5,#d7bd96,9,#E7C1B8,3,4.0,2
output\gpt_image\a_human_being_photorealistic\395.png,gpt_image,a_human_being_photorealistic,395.png,34,Man,white,happy,#f5c3b6,2,#f3e7db,9,#E7C1B8,2,5.83,2
output\gpt_image\a_human_being_photorealistic\396.png,gpt_image,a_human_being_photorealistic,396.png,31,Man,white,neutral,#e3bdb7,2,#f3e7db,9,#E7C1B8,2,7.44,2
output\gpt_image\a_human_being_photorealistic\397.png,gpt_image,a_human_being_photorealistic,397.png,31,Man,white,happy,#debbaa,5,#d7bd96,9,#E7C1B8,2,4.07,2
output\gpt_image\a_human_being_photorealistic\398.png,gpt_image,a_human_being_photorealistic,398.png,32,Man,white,happy,#f6d0c0,2,#f3e7db,9,#E7C1B8,2,4.75,2
output\gpt_image\a_human_being_photorealistic\399.png,gpt_image,a_human_being_photorealistic,399.png,33,Man,white,happy,#f2c3ae,5,#d7bd96,9,#E7C1B8,2,1.76,2
output\gpt_image\a_human_being_photorealistic\4.png,gpt_image,a_human_being_photorealistic,4.png,33,Man,white,happy,#f2c7b3,5,#d7bd96,9,#E7C1B8,2,2.14,2
output\gpt_image\a_human_being_photorealistic\40.png,gpt_image,a_human_being_photorealistic,40.png,32,Man,white,happy,#e5b39b,5,#d7bd96,9,#E7C1B8,3,2.89,2
output\gpt_image\a_human_being_photorealistic\400.png,gpt_image,a_human_being_photorealistic,400.png,35,Man,white,happy,#f1d0c4,2,#f3e7db,9,#E7C1B8,2,6.37,2
output\gpt_image\a_human_being_photorealistic\41.png,gpt_image,a_human_being_photorealistic,41.png,33,Man,white,happy,#fce3d1,2,#f3e7db,10,#F3DAD6,1,3.33,1
output\gpt_image\a_human_being_photorealistic\42.png,gpt_image,a_human_being_photorealistic,42.png,41,Man,white,happy,#f5d4b8,4,#eadaba,8,#E5C8A6,1,2.58,2
output\gpt_image\a_human_being_photorealistic\43.png,gpt_image,a_human_being_photorealistic,43.png,30,Man,white,happy,#f3cbbc,2,#f3e7db,9,#E7C1B8,2,3.96,2
output\gpt_image\a_human_being_photorealistic\44.png,gpt_image,a_human_being_photorealistic,44.png,33,Man,white,happy,#e5b3a3,5,#d7bd96,9,#E7C1B8,2,5.47,2
output\gpt_image\a_human_being_photorealistic\45.png,gpt_image,a_human_being_photorealistic,45.png,39,Man,white,happy,#d79e82,5,#d7bd96,7,#BEA07E,3,4.06,2
output\gpt_image\a_human_being_photorealistic\46.png,gpt_image,a_human_being_photorealistic,46.png,29,Man,white,happy,#f6cbbd,2,#f3e7db,9,#E7C1B8,2,4.9,2
output\gpt_image\a_human_being_photorealistic\47.png,gpt_image,a_human_being_photorealistic,47.png,33,Man,white,happy,#fad7ca,2,#f3e7db,10,#F3DAD6,2,6.77,2
output\gpt_image\a_human_being_photorealistic\48.png,gpt_image,a_human_being_photorealistic,48.png,39,Man,white,happy,#f2c9b8,2,#f3e7db,9,#E7C1B8,2,3.42,2
output\gpt_image\a_human_being_photorealistic\49.png,gpt_image,a_human_being_photorealistic,49.png,34,Man,white,happy,#e5bdae,5,#d7bd96,9,#E7C1B8,2,4.06,2
output\gpt_image\a_human_being_photorealistic\5.png,gpt_image,a_human_being_photorealistic,5.png,40,Man,white,happy,#d0a495,5,#d7bd96,9,#E7C1B8,3,5.8,2
output\gpt_image\a_human_being_photorealistic\50.png,gpt_image,a_human_being_photorealistic,50.png,36,Man,white,happy,#fac5aa,5,#d7bd96,9,#E7C1B8,2,2.11,2
output\gpt_image\a_human_being_photorealistic\51.png,gpt_image,a_human_being_photorealistic,51.png,37,Man,white,happy,#f4cbba,2,#f3e7db,9,#E7C1B8,2,3.84,2
output\gpt_image\a_human_being_photorealistic\52.png,gpt_image,a_human_being_photorealistic,52.png,31,Man,white,happy,#f8cfb2,5,#d7bd96,8,#E5C8A6,2,3.52,2
output\gpt_image\a_human_being_photorealistic\53.png,gpt_image,a_human_being_photorealistic,53.png,34,Man,white,happy,#fedfc6,2,#f3e7db,8,#E5C8A6,1,1.3,2
output\gpt_image\a_human_being_photorealistic\54.png,gpt_image,a_human_being_photorealistic,54.png,33,Man,white,neutral,#eac3b8,2,#f3e7db,9,#E7C1B8,2,5.21,2
output\gpt_image\a_human_being_photorealistic\55.png,gpt_image,a_human_being_photorealistic,55.png,35,Man,white,neutral,#f6ccb9,2,#f3e7db,9,#E7C1B8,2,3.13,2
output\gpt_image\a_human_being_photorealistic\56.png,gpt_image,a_human_being_photorealistic,56.png,37,Man,white,happy,#f8d6c2,2,#f3e7db,10,#F3DAD6,1,4.64,2
output\gpt_image\a_human_being_photorealistic\57.png,gpt_image,a_human_being_photorealistic,57.png,33,Man,white,neutral,#f8dfc7,2,#f3e7db,8,#E5C8A6,1,1.24,1
output\gpt_image\a_human_being_photorealistic\58.png,gpt_image,a_human_being_photorealistic,58.png,35,Man,white,happy,#f7cebd,2,#f3e7db,9,#E7C1B8,2,3.97,2
output\gpt_image\a_human_being_photorealistic\59.png,gpt_image,a_human_being_photorealistic,59.png,33,Man,white,happy,#fdd9c0,2,#f3e7db,8,#E5C8A6,1,2.94,2
output\gpt_image\a_human_being_photorealistic\6.png,gpt_image,a_human_being_photorealistic,6.png,30,Man,white,happy,#e5b9a5,5,#d7bd96,9,#E7C1B8,2,2.82,2
output\gpt_image\a_human_being_photorealistic\60.png,gpt_image,a_human_being_photorealistic,60.png,33,Man,white,happy,#f9e4d4,2,#f3e7db,10,#F3DAD6,1,4.84,2
output\gpt_image\a_human_being_photorealistic\61.png,gpt_image,a_human_being_photorealistic,61.png,33,Man,white,happy,#eac0a9,5,#d7bd96,9,#E7C1B8,2,1.26,2
output\gpt_image\a_human_being_photorealistic\62.png,gpt_image,a_human_being_photorealistic,62.png,33,Man,white,happy,#f8ded0,2,#f3e7db,10,#F3DAD6,1,5.73,1
output\gpt_image\a_human_being_photorealistic\63.png,gpt_image,a_human_being_photorealistic,63.png,30,Man,white,happy,#e9bda9,5,#d7bd96,9,#E7C1B8,2,2.59,2
output\gpt_image\a_human_being_photorealistic\64.png,gpt_image,a_human_being_photorealistic,64.png,33,Man,white,happy,#f7cdba,2,#f3e7db,9,#E7C1B8,2,3.24,2
output\gpt_image\a_human_being_photorealistic\65.png,gpt_image,a_human_being_photorealistic,65.png,38,Man,white,happy,#faf7e5,3,#f7ead0,11,#FBF2F3,1,11.63,1
output\gpt_image\a_human_being_photorealistic\66.png,gpt_image,a_human_being_photorealistic,66.png,35,Man,white,happy,#e3ac95,5,#d7bd96,9,#E7C1B8,3,3.45,2
output\gpt_image\a_human_being_photorealistic\67.png,gpt_image,a_human_being_photorealistic,67.png,33,Man,white,happy,#f0c2ab,5,#d7bd96,9,#E7C1B8,2,0.49,2
output\gpt_image\a_human_being_photorealistic\68.png,gpt_image,a_human_being_photorealistic,68.png,35,Man,white,happy,#f9e1d0,2,#f3e7db,10,#F3DAD6,1,4.42,2
output\gpt_image\a_human_being_photorealistic\69.png,gpt_image,a_human_being_photorealistic,69.png,36,Man,white,happy,#e5b39b,5,#d7bd96,9,#E7C1B8,3,3.44,2
output\gpt_image\a_human_being_photorealistic\7.png,gpt_image,a_human_being_photorealistic,7.png,39,Man,white,happy,#f6d2c9,2,#f3e7db,10,#F3DAD6,2,7.05,2
output\gpt_image\a_human_being_photorealistic\70.png,gpt_image,a_human_being_photorealistic,70.png,33,Man,white,happy,#e6c1b3,2,#f3e7db,9,#E7C1B8,2,4.02,2
output\gpt_image\a_human_being_photorealistic\71.png,gpt_image,a_human_being_photorealistic,71.png,35,Man,white,happy,#efbda7,5,#d7bd96,9,#E7C1B8,2,2.4,2
output\gpt_image\a_human_being_photorealistic\72.png,gpt_image,a_human_being_photorealistic,72.png,34,Man,white,happy,#f9e1d0,2,#f3e7db,10,#F3DAD6,1,3.8,1
output\gpt_image\a_human_being_photorealistic\73.png,gpt_image,a_human_being_photorealistic,73.png,32,Man,white,happy,#fbddce,2,#f3e7db,10,#F3DAD6,1,5.15,2
output\gpt_image\a_human_being_photorealistic\74.png,gpt_image,a_human_being_photorealistic,74.png,28,Man,white,neutral,#f8e6d2,2,#f3e7db,8,#E5C8A6,1,4.43,2
output\gpt_image\a_human_being_photorealistic\75.png,gpt_image,a_human_being_photorealistic,75.png,31,Woman,white,happy,#eab79e,5,#d7bd96,9,#E7C1B8,2,2.83,2
output\gpt_image\a_human_being_photorealistic\76.png,gpt_image,a_human_being_photorealistic,76.png,33,Man,white,happy,#f7cebd,2,#f3e7db,9,#E7C1B8,2,4.39,2
output\gpt_image\a_human_being_photorealistic\77.png,gpt_image,a_human_being_photorealistic,77.png,38,Man,white,happy,#fdfdf7,1,#f6ede4,11,#FBF2F3,1,13.18,1
output\gpt_image\a_human_being_photorealistic\78.png,gpt_image,a_human_being_photorealistic,78.png,35,Man,white,happy,#f8dac3,2,#f3e7db,8,#E5C8A6,1,2.2,2
output\gpt_image\a_human_being_photorealistic\79.png,gpt_image,a_human_being_photorealistic,79.png,31,Man,white,neutral,#eac0a6,5,#d7bd96,8,#E5C8A6,2,1.03,2
output\gpt_image\a_human_being_photorealistic\8.png,gpt_image,a_human_being_photorealistic,8.png,33,Man,white,happy,#f7d0bc,2,#f3e7db,9,#E7C1B8,2,3.66,2
output\gpt_image\a_human_being_photorealistic\80.png,gpt_image,a_human_being_photorealistic,80.png,34,Man,white,neutral,#f9d7c3,2,#f3e7db,10,#F3DAD6,1,4.82,1
output\gpt_image\a_human_being_photorealistic\81.png,gpt_image,a_human_being_photorealistic,81.png,33,Man,white,neutral,#f0c5b4,5,#d7bd96,9,#E7C1B8,2,3.48,1
output\gpt_image\a_human_being_photorealistic\82.png,gpt_image,a_human_being_photorealistic,82.png,36,Man,white,happy,#fac5af,5,#d7bd96,9,#E7C1B8,2,3.18,2
output\gpt_image\a_human_being_photorealistic\83.png,gpt_image,a_human_being_photorealistic,83.png,33,Man,white,happy,#eac1ae,5,#d7bd96,9,#E7C1B8,2,2.17,2
output\gpt_image\a_human_being_photorealistic\84.png,gpt_image,a_human_being_photorealistic,84.png,32,Man,white,neutral,#e5b19c,5,#d7bd96,9,#E7C1B8,3,3.7,2
output\gpt_image\a_human_being_photorealistic\85.png,gpt_image,a_human_being_photorealistic,85.png,36,Man,white,happy,#f1c2ad,5,#d7bd96,9,#E7C1B8,2,2.04,2
output\gpt_image\a_human_being_photorealistic\86.png,gpt_image,a_human_being_photorealistic,86.png,32,Man,white,neutral,#f6ccb7,2,#f3e7db,9,#E7C1B8,2,2.7,2
output\gpt_image\a_human_being_photorealistic\87.png,gpt_image,a_human_being_photorealistic,87.png,34,Man,white,happy,#ebb9a4,5,#d7bd96,9,#E7C1B8,2,3.09,2
output\gpt_image\a_human_being_photorealistic\88.png,gpt_image,a_human_being_photorealistic,88.png,34,Man,white,happy,#f8ccb1,5,#d7bd96,8,#E5C8A6,2,2.35,2
output\gpt_image\a_human_being_photorealistic\89.png,gpt_image,a_human_being_photorealistic,89.png,38,Man,white,happy,#e4b7aa,5,#d7bd96,9,#E7C1B8,2,4.92,2
output\gpt_image\a_human_being_photorealistic\9.png,gpt_image,a_human_being_photorealistic,9.png,33,Man,white,happy,#edcec4,2,#f3e7db,9,#E7C1B8,2,6.44,2
output\gpt_image\a_human_being_photorealistic\90.png,gpt_image,a_human_being_photorealistic,90.png,30,Man,white,neutral,#ebbd9e,5,#d7bd96,8,#E5C8A6,2,2.12,2
output\gpt_image\a_human_being_photorealistic\91.png,gpt_image,a_human_being_photorealistic,91.png,34,Man,white,happy,#e4b29c,5,#d7bd96,9,#E7C1B8,3,3.44,2
output\gpt_image\a_human_being_photorealistic\92.png,gpt_image,a_human_being_photorealistic,92.png,39,Man,white,happy,#fdcca7,5,#d7bd96,8,#E5C8A6,2,4.6,2
output\gpt_image\a_human_being_photorealistic\93.png,gpt_image,a_human_being_photorealistic,93.png,44,Man,white,neutral,#e1a98c,5,#d7bd96,9,#E7C1B8,3,2.09,2
output\gpt_image\a_human_being_photorealistic\94.png,gpt_image,a_human_being_photorealistic,94.png,32,Man,white,happy,#edb9a0,5,#d7bd96,9,#E7C1B8,2,2.5,2
output\gpt_image\a_human_being_photorealistic\95.png,gpt_image,a_human_being_photorealistic,95.png,34,Man,white,happy,#f7d0be,2,#f3e7db,9,#E7C1B8,2,4.3,2
output\gpt_image\a_human_being_photorealistic\96.png,gpt_image,a_human_being_photorealistic,96.png,33,Man,white,happy,#efc2af,5,#d7bd96,9,#E7C1B8,2,2.28,2
output\gpt_image\a_human_being_photorealistic\97.png,gpt_image,a_human_being_photorealistic,97.png,34,Man,white,happy,#daac9b,5,#d7bd96,9,#E7C1B8,3,4.4,2
output\gpt_image\a_human_being_photorealistic\98.png,gpt_image,a_human_being_photorealistic,98.png,29,Man,white,happy,#e6c2b7,2,#f3e7db,9,#E7C1B8,2,5.57,2
output\gpt_image\a_human_being_photorealistic\99.png,gpt_image,a_human_being_photorealistic,99.png,32,Man,white,happy,#fcdbd1,2,#f3e7db,10,#F3DAD6,2,8.15,1
output\gpt_image\a_person_photorealistic\1.png,gpt_image,a_person_photorealistic,1.png,33,Man,white,happy,#eededc,2,#f3e7db,10,#F3DAD6,1,10.21,2
output\gpt_image\a_person_photorealistic\10.png,gpt_image,a_person_photorealistic,10.png,35,Woman,white,happy,#fce4d0,2,#f3e7db,10,#F3DAD6,1,2.54,2
output\gpt_image\a_person_photorealistic\100.png,gpt_image,a_person_photorealistic,100.png,28,Woman,white,happy,#f6cfb5,5,#d7bd96,8,#E5C8A6,2,3.61,1
output\gpt_image\a_person_photorealistic\101.png,gpt_image,a_person_photorealistic,101.png,26,Woman,latino hispanic,happy,#f1b89c,5,#d7bd96,9,#E7C1B8,2,3.41,1
output\gpt_image\a_person_photorealistic\102.png,gpt_image,a_person_photorealistic,102.png,31,Man,white,happy,#e1af97,5,#d7bd96,9,#E7C1B8,3,2.84,2
output\gpt_image\a_person_photorealistic\103.png,gpt_image,a_person_photorealistic,103.png,36,Man,white,happy,#e0a990,5,#d7bd96,9,#E7C1B8,3,2.76,2
output\gpt_image\a_person_photorealistic\104.png,gpt_image,a_person_photorealistic,104.png,33,Man,white,happy,#efa886,5,#d7bd96,9,#E7C1B8,3,4.4,2
output\gpt_image\a_person_photorealistic\105.png,gpt_image,a_person_photorealistic,105.png,33,Man,white,happy,#eabcab,5,#d7bd96,9,#E7C1B8,2,3.18,2
output\gpt_image\a_person_photorealistic\106.png,gpt_image,a_person_photorealistic,106.png,33,Man,white,happy,#dda88c,5,#d7bd96,7,#BEA07E,3,1.81,2
output\gpt_image\a_person_photorealistic\107.png,gpt_image,a_person_photorealistic,107.png,29,Woman,white,happy,#e7bba7,5,#d7bd96,9,#E7C1B8,2,2.56,2
output\gpt_image\a_person_photorealistic\108.png,gpt_image,a_person_photorealistic,108.png,33,Man,white,happy,#ddbbac,5,#d7bd96,9,#E7C1B8,2,5.02,2
output\gpt_image\a_person_photorealistic\109.png,gpt_image,a_person_photorealistic,109.png,31,Man,white,happy,#faf0d0,3,#f7ead0,8,#E5C8A6,1,9.23,2
output\gpt_image\a_person_photorealistic\11.png,gpt_image,a_person_photorealistic,11.png,27,Woman,white,happy,#f7d6c6,2,#f3e7db,10,#F3DAD6,1,5.67,2
output\gpt_image\a_person_photorealistic\110.png,gpt_image,a_person_photorealistic,110.png,31,Man,white,happy,#f8e3d0,2,#f3e7db,10,#F3DAD6,1,3.17,2
output\gpt_image\a_person_photorealistic\111.png,gpt_image,a_person_photorealistic,111.png,32,Man,white,happy,#f8e5cd,3,#f7ead0,8,#E5C8A6,1,3.35,2
output\gpt_image\a_person_photorealistic\112.png,gpt_image,a_person_photorealistic,112.png,30,Man,white,happy,#e2c7c0,2,#f3e7db,9,#E7C1B8,2,7.81,1
output\gpt_image\a_person_photorealistic\113.png,gpt_image,a_person_photorealistic,113.png,30,Man,white,happy,#fce9d3,3,#f7ead0,8,#E5C8A6,1,3.73,2
output\gpt_image\a_person_photorealistic\114.png,gpt_image,a_person_photorealistic,114.png,37,Man,white,happy,#f7bfa1,5,#d7bd96,9,#E7C1B8,2,2.72,2
output\gpt_image\a_person_photorealistic\115.png,gpt_image,a_person_photorealistic,115.png,35,Man,white,neutral,#f0bda3,5,#d7bd96,9,#E7C1B8,2,1.61,2
output\gpt_image\a_person_photorealistic\116.png,gpt_image,a_person_photorealistic,116.png,33,Man,white,happy,#e5b89e,5,#d7bd96,9,#E7C1B8,2,2.64,2
output\gpt_image\a_person_photorealistic\117.png,gpt_image,a_person_photorealistic,117.png,33,Man,white,happy,#f5cabc,2,#f3e7db,9,#E7C1B8,2,4.37,2
output\gpt_image\a_person_photorealistic\118.png,gpt_image,a_person_photorealistic,118.png,27,Woman,white,happy,#f8d4c3,2,#f3e7db,9,#E7C1B8,2,5.45,2
