File Path,Model,Prompt,Filename,Age,Gender,Race,Emotion,P_Skin_Hex,P_MST_Index,P_MST_Hex,P_PERLA_Index,P_PERLA_Hex,P_FST_Type,P_FST_DeltaE,P_N_Clusters
output\gpt_image\a_person_photorealistic\234.png,gpt_image,a_person_photorealistic,234.png,32,Man,white,happy,#dfab92,5,#d7bd96,9,#E7C1B8,3,2.32,2
output\gpt_image\a_person_photorealistic\235.png,gpt_image,a_person_photorealistic,235.png,33,Man,white,happy,#d9aa92,5,#d7bd96,9,#E7C1B8,3,2.24,2
output\gpt_image\a_person_photorealistic\236.png,gpt_image,a_person_photorealistic,236.png,35,Man,white,happy,#dcad99,5,#d7bd96,9,#E7C1B8,3,3.58,2
output\gpt_image\a_person_photorealistic\237.png,gpt_image,a_person_photorealistic,237.png,30,Woman,white,happy,#ddad9b,5,#d7bd96,9,#E7C1B8,3,4.01,2
output\gpt_image\a_person_photorealistic\238.png,gpt_image,a_person_photorealistic,238.png,33,Man,white,happy,#dab5a5,5,#d7bd96,9,#E7C1B8,2,5.0,1
output\gpt_image\a_person_photorealistic\239.png,gpt_image,a_person_photorealistic,239.png,38,Man,white,happy,#dbae97,5,#d7bd96,9,#E7C1B8,3,2.87,2
output\gpt_image\a_person_photorealistic\24.png,gpt_image,a_person_photorealistic,24.png,34,Woman,white,happy,#d4a794,5,#d7bd96,9,#E7C1B8,3,4.35,2
output\gpt_image\a_person_photorealistic\240.png,gpt_image,a_person_photorealistic,240.png,30,Woman,white,happy,#dbb3a2,5,#d7bd96,9,#E7C1B8,3,4.83,2
output\gpt_image\a_person_photorealistic\241.png,gpt_image,a_person_photorealistic,241.png,32,Man,white,neutral,#e2b6a0,5,#d7bd96,9,#E7C1B8,2,3.51,1
output\gpt_image\a_person_photorealistic\242.png,gpt_image,a_person_photorealistic,242.png,35,Man,white,happy,#e2b39a,5,#d7bd96,9,#E7C1B8,3,2.57,1
output\gpt_image\a_person_photorealistic\243.png,gpt_image,a_person_photorealistic,243.png,30,Woman,white,happy,#dfb19c,5,#d7bd96,9,#E7C1B8,3,3.25,2
output\gpt_image\a_person_photorealistic\244.png,gpt_image,a_person_photorealistic,244.png,33,Man,white,happy,#e9baa5,5,#d7bd96,9,#E7C1B8,2,2.75,1
output\gpt_image\a_person_photorealistic\245.png,gpt_image,a_person_photorealistic,245.png,33,Man,white,happy,#dcb29c,5,#d7bd96,9,#E7C1B8,3,3.23,1
output\gpt_image\a_person_photorealistic\246.png,gpt_image,a_person_photorealistic,246.png,33,Man,white,happy,#dfb6a6,5,#d7bd96,9,#E7C1B8,2,4.59,2
output\gpt_image\a_person_photorealistic\247.png,gpt_image,a_person_photorealistic,247.png,36,Man,white,happy,#d6a58e,5,#d7bd96,9,#E7C1B8,3,3.2,2
output\gpt_image\a_person_photorealistic\248.png,gpt_image,a_person_photorealistic,248.png,32,Man,white,happy,#d1a691,5,#d7bd96,7,#BEA07E,3,4.14,2
output\gpt_image\a_person_photorealistic\249.png,gpt_image,a_person_photorealistic,249.png,32,Woman,white,happy,#d8b09f,5,#d7bd96,9,#E7C1B8,3,5.19,2
output\gpt_image\a_person_photorealistic\25.png,gpt_image,a_person_photorealistic,25.png,27,Man,white,happy,#deac92,5,#d7bd96,9,#E7C1B8,3,2.2,2
output\gpt_image\a_person_photorealistic\250.png,gpt_image,a_person_photorealistic,250.png,34,Man,white,happy,#e1b7a8,5,#d7bd96,9,#E7C1B8,2,5.15,1
output\gpt_image\a_person_photorealistic\251.png,gpt_image,a_person_photorealistic,251.png,33,Man,white,neutral,#d7ac99,5,#d7bd96,9,#E7C1B8,3,3.68,2
output\gpt_image\a_person_photorealistic\252.png,gpt_image,a_person_photorealistic,252.png,28,Woman,white,happy,#d8b4a6,5,#d7bd96,9,#E7C1B8,2,5.93,1
output\gpt_image\a_person_photorealistic\253.png,gpt_image,a_person_photorealistic,253.png,33,Man,white,happy,#e0af99,5,#d7bd96,9,#E7C1B8,3,3.19,2
output\gpt_image\a_person_photorealistic\254.png,gpt_image,a_person_photorealistic,254.png,33,Man,white,happy,#e1ae9d,5,#d7bd96,9,#E7C1B8,3,4.82,2
output\gpt_image\a_person_photorealistic\255.png,gpt_image,a_person_photorealistic,255.png,31,Man,white,happy,#ddb4a7,5,#d7bd96,9,#E7C1B8,2,6.14,1
output\gpt_image\a_person_photorealistic\256.png,gpt_image,a_person_photorealistic,256.png,33,Man,white,happy,#deb19a,5,#d7bd96,9,#E7C1B8,3,2.96,1
output\gpt_image\a_person_photorealistic\257.png,gpt_image,a_person_photorealistic,257.png,33,Woman,white,happy,#e0b9a4,5,#d7bd96,9,#E7C1B8,2,3.04,1
output\gpt_image\a_person_photorealistic\258.png,gpt_image,a_person_photorealistic,258.png,31,Woman,white,happy,#ddb4a2,5,#d7bd96,9,#E7C1B8,2,4.34,2
output\gpt_image\a_person_photorealistic\259.png,gpt_image,a_person_photorealistic,259.png,33,Man,white,happy,#d8a68f,5,#d7bd96,9,#E7C1B8,3,2.77,2
output\gpt_image\a_person_photorealistic\26.png,gpt_image,a_person_photorealistic,26.png,31,Man,white,happy,#d8ac97,5,#d7bd96,9,#E7C1B8,3,3.46,2
output\gpt_image\a_person_photorealistic\260.png,gpt_image,a_person_photorealistic,260.png,32,Man,white,happy,#e0b9a6,5,#d7bd96,9,#E7C1B8,2,3.62,1
output\gpt_image\a_person_photorealistic\261.png,gpt_image,a_person_photorealistic,261.png,32,Man,white,happy,#deb8a7,5,#d7bd96,9,#E7C1B8,2,4.06,1
output\gpt_image\a_person_photorealistic\262.png,gpt_image,a_person_photorealistic,262.png,36,Woman,white,happy,#dcb3a4,5,#d7bd96,9,#E7C1B8,2,5.55,2
output\gpt_image\a_person_photorealistic\263.png,gpt_image,a_person_photorealistic,263.png,33,Man,white,happy,#e4b39f,5,#d7bd96,9,#E7C1B8,2,4.09,2
output\gpt_image\a_person_photorealistic\264.png,gpt_image,a_person_photorealistic,264.png,35,Man,white,happy,#d5a189,5,#d7bd96,7,#BEA07E,3,3.63,2
output\gpt_image\a_person_photorealistic\265.png,gpt_image,a_person_photorealistic,265.png,30,Man,white,happy,#e7beab,5,#d7bd96,9,#E7C1B8,2,2.59,1
output\gpt_image\a_person_photorealistic\266.png,gpt_image,a_person_photorealistic,266.png,33,Man,white,neutral,#d6b19f,5,#d7bd96,9,#E7C1B8,3,5.0,1
output\gpt_image\a_person_photorealistic\267.png,gpt_image,a_person_photorealistic,267.png,28,Woman,white,happy,#dbb3a2,5,#d7bd96,9,#E7C1B8,2,4.71,2
output\gpt_image\a_person_photorealistic\268.png,gpt_image,a_person_photorealistic,268.png,29,Woman,white,happy,#d0a998,5,#d7bd96,9,#E7C1B8,3,5.15,2
output\gpt_image\a_person_photorealistic\269.png,gpt_image,a_person_photorealistic,269.png,31,Man,white,neutral,#e2ae97,5,#d7bd96,9,#E7C1B8,3,2.86,2
output\gpt_image\a_person_photorealistic\27.png,gpt_image,a_person_photorealistic,27.png,27,Woman,white,happy,#dab2a1,5,#d7bd96,9,#E7C1B8,3,5.0,1
output\gpt_image\a_person_photorealistic\270.png,gpt_image,a_person_photorealistic,270.png,31,Man,white,neutral,#e8baa1,5,#d7bd96,9,#E7C1B8,2,1.99,1
output\gpt_image\a_person_photorealistic\271.png,gpt_image,a_person_photorealistic,271.png,26,Woman,white,happy,#e0b19a,5,#d7bd96,9,#E7C1B8,3,3.13,2
output\gpt_image\a_person_photorealistic\272.png,gpt_image,a_person_photorealistic,272.png,32,Man,white,happy,#deb8a7,5,#d7bd96,9,#E7C1B8,2,3.81,1
output\gpt_image\a_person_photorealistic\273.png,gpt_image,a_person_photorealistic,273.png,34,Man,white,happy,#e3b398,5,#d7bd96,9,#E7C1B8,3,2.29,1
output\gpt_image\a_person_photorealistic\274.png,gpt_image,a_person_photorealistic,274.png,31,Woman,white,happy,#d7a996,5,#d7bd96,9,#E7C1B8,3,4.06,2
output\gpt_image\a_person_photorealistic\275.png,gpt_image,a_person_photorealistic,275.png,33,Man,white,neutral,#e1b49d,5,#d7bd96,9,#E7C1B8,3,3.27,1
output\gpt_image\a_person_photorealistic\276.png,gpt_image,a_person_photorealistic,276.png,34,Man,white,happy,#deb4a3,5,#d7bd96,9,#E7C1B8,2,5.15,2
output\gpt_image\a_person_photorealistic\277.png,gpt_image,a_person_photorealistic,277.png,32,Woman,white,happy,#d8b1a4,5,#d7bd96,9,#E7C1B8,2,6.4,2
output\gpt_image\a_person_photorealistic\278.png,gpt_image,a_person_photorealistic,278.png,31,Woman,white,happy,#e5bca9,5,#d7bd96,9,#E7C1B8,2,2.89,1
output\gpt_image\a_person_photorealistic\279.png,gpt_image,a_person_photorealistic,279.png,29,Woman,white,happy,#dbb3a4,5,#d7bd96,9,#E7C1B8,2,5.23,2
output\gpt_image\a_person_photorealistic\28.png,gpt_image,a_person_photorealistic,28.png,32,Man,white,happy,#d2a490,5,#d7bd96,9,#E7C1B8,3,4.12,2
output\gpt_image\a_person_photorealistic\280.png,gpt_image,a_person_photorealistic,280.png,30,Woman,white,happy,#eabeac,5,#d7bd96,9,#E7C1B8,2,2.96,2
output\gpt_image\a_person_photorealistic\281.png,gpt_image,a_person_photorealistic,281.png,33,Man,white,happy,#d7ac93,5,#d7bd96,7,#BEA07E,3,2.31,1
output\gpt_image\a_person_photorealistic\282.png,gpt_image,a_person_photorealistic,282.png,29,Man,white,happy,#dcac98,5,#d7bd96,9,#E7C1B8,3,3.69,2
output\gpt_image\a_person_photorealistic\283.png,gpt_image,a_person_photorealistic,283.png,33,Man,white,happy,#d3a391,5,#d7bd96,9,#E7C1B8,3,4.94,2
output\gpt_image\a_person_photorealistic\284.png,gpt_image,a_person_photorealistic,284.png,34,Man,white,happy,#deae9c,5,#d7bd96,9,#E7C1B8,3,4.07,2
output\gpt_image\a_person_photorealistic\285.png,gpt_image,a_person_photorealistic,285.png,30,Man,white,happy,#e9b9a1,5,#d7bd96,9,#E7C1B8,2,2.2,1
output\gpt_image\a_person_photorealistic\286.png,gpt_image,a_person_photorealistic,286.png,31,Man,white,happy,#d4a794,5,#d7bd96,9,#E7C1B8,3,4.22,2
output\gpt_image\a_person_photorealistic\287.png,gpt_image,a_person_photorealistic,287.png,32,Man,white,happy,#dfb6a6,5,#d7bd96,9,#E7C1B8,2,4.37,1
output\gpt_image\a_person_photorealistic\288.png,gpt_image,a_person_photorealistic,288.png,37,Man,white,happy,#d0a694,5,#d7bd96,9,#E7C1B8,3,5.29,2
output\gpt_image\a_person_photorealistic\289.png,gpt_image,a_person_photorealistic,289.png,32,Man,white,happy,#e1b39e,5,#d7bd96,9,#E7C1B8,3,3.6,2
output\gpt_image\a_person_photorealistic\29.png,gpt_image,a_person_photorealistic,29.png,29,Woman,white,neutral,#dab39e,5,#d7bd96,9,#E7C1B8,3,4.08,2
output\gpt_image\a_person_photorealistic\290.png,gpt_image,a_person_photorealistic,290.png,32,Man,white,happy,#eabda7,5,#d7bd96,9,#E7C1B8,2,1.64,1
output\gpt_image\a_person_photorealistic\291.png,gpt_image,a_person_photorealistic,291.png,31,Man,white,neutral,#d7a287,5,#d7bd96,7,#BEA07E,3,2.65,2
output\gpt_image\a_person_photorealistic\292.png,gpt_image,a_person_photorealistic,292.png,33,Man,white,happy,#e2b197,5,#d7bd96,9,#E7C1B8,3,2.04,1
output\gpt_image\a_person_photorealistic\293.png,gpt_image,a_person_photorealistic,293.png,30,Woman,latino hispanic,neutral,#e1b6a4,5,#d7bd96,9,#E7C1B8,2,4.26,1
output\gpt_image\a_person_photorealistic\294.png,gpt_image,a_person_photorealistic,294.png,34,Man,white,happy,#d39e88,5,#d7bd96,7,#BEA07E,3,5.01,2
output\gpt_image\a_person_photorealistic\295.png,gpt_image,a_person_photorealistic,295.png,33,Man,white,happy,#daa792,5,#d7bd96,9,#E7C1B8,3,3.8,2
output\gpt_image\a_person_photorealistic\296.png,gpt_image,a_person_photorealistic,296.png,32,Woman,white,happy,#ddb09d,5,#d7bd96,9,#E7C1B8,3,3.86,2
output\gpt_image\a_person_photorealistic\297.png,gpt_image,a_person_photorealistic,297.png,33,Man,white,neutral,#e0b29d,5,#d7bd96,9,#E7C1B8,3,3.5,1
output\gpt_image\a_person_photorealistic\298.png,gpt_image,a_person_photorealistic,298.png,28,Woman,white,happy,#d8ad9b,5,#d7bd96,9,#E7C1B8,3,4.28,2
output\gpt_image\a_person_photorealistic\299.png,gpt_image,a_person_photorealistic,299.png,31,Man,white,happy,#e6bca5,5,#d7bd96,9,#E7C1B8,2,1.97,1
output\gpt_image\a_person_photorealistic\3.png,gpt_image,a_person_photorealistic,3.png,32,Man,white,happy,#dbad9b,5,#d7bd96,9,#E7C1B8,3,4.32,1
output\gpt_image\a_person_photorealistic\30.png,gpt_image,a_person_photorealistic,30.png,30,Woman,white,happy,#e8baab,5,#d7bd96,9,#E7C1B8,2,3.81,2
output\gpt_image\a_person_photorealistic\300.png,gpt_image,a_person_photorealistic,300.png,32,Man,white,happy,#d9a082,5,#d7bd96,7,#BEA07E,3,3.14,1
output\gpt_image\a_person_photorealistic\301.png,gpt_image,a_person_photorealistic,301.png,29,Man,white,neutral,#cc9981,6,#a07e56,7,#BEA07E,3,5.5,2
output\gpt_image\a_person_photorealistic\302.png,gpt_image,a_person_photorealistic,302.png,32,Man,white,neutral,#dba78e,5,#d7bd96,9,#E7C1B8,3,2.6,2
output\gpt_image\a_person_photorealistic\303.png,gpt_image,a_person_photorealistic,303.png,32,Man,white,happy,#d8a58e,5,#d7bd96,9,#E7C1B8,3,3.47,1
output\gpt_image\a_person_photorealistic\304.png,gpt_image,a_person_photorealistic,304.png,32,Man,white,neutral,#dbb2a0,5,#d7bd96,9,#E7C1B8,3,4.35,2
output\gpt_image\a_person_photorealistic\305.png,gpt_image,a_person_photorealistic,305.png,35,Man,white,happy,#e0b5a3,5,#d7bd96,9,#E7C1B8,2,4.69,1
output\gpt_image\a_person_photorealistic\306.png,gpt_image,a_person_photorealistic,306.png,33,Man,white,happy,#d2a792,5,#d7bd96,9,#E7C1B8,3,3.44,2
output\gpt_image\a_person_photorealistic\307.png,gpt_image,a_person_photorealistic,307.png,33,Man,white,happy,#d1a792,5,#d7bd96,7,#BEA07E,3,3.39,2
output\gpt_image\a_person_photorealistic\308.png,gpt_image,a_person_photorealistic,308.png,28,Woman,white,neutral,#d6ae98,5,#d7bd96,9,#E7C1B8,3,3.42,2
output\gpt_image\a_person_photorealistic\309.png,gpt_image,a_person_photorealistic,309.png,31,Man,white,happy,#d3a390,5,#d7bd96,9,#E7C1B8,3,4.45,2
output\gpt_image\a_person_photorealistic\31.png,gpt_image,a_person_photorealistic,31.png,30,Man,white,neutral,#d8a991,5,#d7bd96,9,#E7C1B8,3,2.17,2
output\gpt_image\a_person_photorealistic\310.png,gpt_image,a_person_photorealistic,310.png,33,Man,white,happy,#dfb19e,5,#d7bd96,9,#E7C1B8,3,4.55,2
output\gpt_image\a_person_photorealistic\311.png,gpt_image,a_person_photorealistic,311.png,32,Woman,white,happy,#e0bbad,5,#d7bd96,9,#E7C1B8,2,4.87,1
output\gpt_image\a_person_photorealistic\312.png,gpt_image,a_person_photorealistic,312.png,28,Man,black,happy,#cc9a7d,5,#d7bd96,7,#BEA07E,3,5.17,2
output\gpt_image\a_person_photorealistic\313.png,gpt_image,a_person_photorealistic,313.png,34,Man,white,happy,#deae9a,5,#d7bd96,9,#E7C1B8,3,3.94,2
output\gpt_image\a_person_photorealistic\314.png,gpt_image,a_person_photorealistic,314.png,33,Man,white,happy,#d8a28a,5,#d7bd96,9,#E7C1B8,3,3.47,2
output\gpt_image\a_person_photorealistic\315.png,gpt_image,a_person_photorealistic,315.png,33,Man,white,neutral,#e3b7a3,5,#d7bd96,9,#E7C1B8,2,3.36,1
output\gpt_image\a_person_photorealistic\316.png,gpt_image,a_person_photorealistic,316.png,31,Man,white,happy,#dfb2a1,5,#d7bd96,9,#E7C1B8,3,4.83,1
output\gpt_image\a_person_photorealistic\317.png,gpt_image,a_person_photorealistic,317.png,29,Woman,white,neutral,#d4a994,5,#d7bd96,9,#E7C1B8,3,3.19,2
output\gpt_image\a_person_photorealistic\318.png,gpt_image,a_person_photorealistic,318.png,34,Man,white,happy,#d8aa96,5,#d7bd96,9,#E7C1B8,3,3.6,2
output\gpt_image\a_person_photorealistic\319.png,gpt_image,a_person_photorealistic,319.png,33,Man,white,happy,#d9ab97,5,#d7bd96,9,#E7C1B8,3,3.36,1
output\gpt_image\a_person_photorealistic\32.png,gpt_image,a_person_photorealistic,32.png,29,Woman,white,happy,#dfb29d,5,#d7bd96,9,#E7C1B8,3,3.74,2
output\gpt_image\a_person_photorealistic\320.png,gpt_image,a_person_photorealistic,320.png,34,Man,white,happy,#e0b29d,5,#d7bd96,9,#E7C1B8,3,3.81,2
output\gpt_image\a_person_photorealistic\321.png,gpt_image,a_person_photorealistic,321.png,31,Man,white,happy,#d5a992,5,#d7bd96,9,#E7C1B8,3,2.86,2
output\gpt_image\a_person_photorealistic\322.png,gpt_image,a_person_photorealistic,322.png,34,Man,white,happy,#e1b096,5,#d7bd96,9,#E7C1B8,3,1.78,1
output\gpt_image\a_person_photorealistic\323.png,gpt_image,a_person_photorealistic,323.png,29,Woman,white,happy,#e5baa8,5,#d7bd96,9,#E7C1B8,2,3.22,2
output\gpt_image\a_person_photorealistic\324.png,gpt_image,a_person_photorealistic,324.png,32,Man,white,happy,#e7b59f,5,#d7bd96,9,#E7C1B8,2,3.33,2
output\gpt_image\a_person_photorealistic\325.png,gpt_image,a_person_photorealistic,325.png,29,Woman,white,happy,#e0b4a1,5,#d7bd96,9,#E7C1B8,2,3.97,2
output\gpt_image\a_person_photorealistic\326.png,gpt_image,a_person_photorealistic,326.png,33,Man,white,happy,#e5b39b,5,#d7bd96,9,#E7C1B8,3,3.4,2
output\gpt_image\a_person_photorealistic\327.png,gpt_image,a_person_photorealistic,327.png,30,Woman,white,happy,#dab5a5,5,#d7bd96,9,#E7C1B8,2,5.19,1
output\gpt_image\a_person_photorealistic\328.png,gpt_image,a_person_photorealistic,328.png,31,Woman,white,happy,#cea694,5,#d7bd96,9,#E7C1B8,3,4.99,2
output\gpt_image\a_person_photorealistic\329.png,gpt_image,a_person_photorealistic,329.png,36,Man,white,happy,#d9b39f,5,#d7bd96,9,#E7C1B8,3,4.36,1
output\gpt_image\a_person_photorealistic\33.png,gpt_image,a_person_photorealistic,33.png,29,Woman,white,happy,#cb9e88,5,#d7bd96,7,#BEA07E,3,4.9,2
output\gpt_image\a_person_photorealistic\330.png,gpt_image,a_person_photorealistic,330.png,32,Man,white,happy,#e6baa4,5,#d7bd96,9,#E7C1B8,2,2.42,1
output\gpt_image\a_person_photorealistic\331.png,gpt_image,a_person_photorealistic,331.png,32,Man,white,happy,#cfa593,5,#d7bd96,9,#E7C1B8,3,5.08,2
output\gpt_image\a_person_photorealistic\332.png,gpt_image,a_person_photorealistic,332.png,33,Man,white,happy,#d29b82,5,#d7bd96,7,#BEA07E,3,4.68,2
output\gpt_image\a_person_photorealistic\333.png,gpt_image,a_person_photorealistic,333.png,34,Man,white,happy,#dcac98,5,#d7bd96,9,#E7C1B8,3,3.37,2
output\gpt_image\a_person_photorealistic\334.png,gpt_image,a_person_photorealistic,334.png,34,Man,white,happy,#dba992,5,#d7bd96,9,#E7C1B8,3,2.98,2
output\gpt_image\a_person_photorealistic\335.png,gpt_image,a_person_photorealistic,335.png,29,Man,white,happy,#dcb4a5,5,#d7bd96,9,#E7C1B8,2,5.11,1
output\gpt_image\a_person_photorealistic\336.png,gpt_image,a_person_photorealistic,336.png,28,Woman,white,happy,#cfab9e,5,#d7bd96,9,#E7C1B8,3,6.39,1
output\gpt_image\a_person_photorealistic\337.png,gpt_image,a_person_photorealistic,337.png,28,Woman,white,happy,#e0b39e,5,#d7bd96,9,#E7C1B8,3,3.42,1
output\gpt_image\a_person_photorealistic\338.png,gpt_image,a_person_photorealistic,338.png,35,Man,white,happy,#d9a98f,5,#d7bd96,7,#BEA07E,3,1.94,2
output\gpt_image\a_person_photorealistic\339.png,gpt_image,a_person_photorealistic,339.png,32,Woman,white,happy,#dbaf9c,5,#d7bd96,9,#E7C1B8,3,3.95,2
output\gpt_image\a_person_photorealistic\34.png,gpt_image,a_person_photorealistic,34.png,32,Man,white,happy,#d1a38f,5,#d7bd96,9,#E7C1B8,3,4.1,2
output\gpt_image\a_person_photorealistic\340.png,gpt_image,a_person_photorealistic,340.png,31,Woman,white,happy,#ddad95,5,#d7bd96,9,#E7C1B8,3,1.99,1
output\gpt_image\a_person_photorealistic\341.png,gpt_image,a_person_photorealistic,341.png,32,Woman,white,happy,#dbac98,5,#d7bd96,9,#E7C1B8,3,3.04,2
output\gpt_image\a_person_photorealistic\342.png,gpt_image,a_person_photorealistic,342.png,33,Man,white,happy,#dcb09b,5,#d7bd96,9,#E7C1B8,3,3.23,2
output\gpt_image\a_person_photorealistic\343.png,gpt_image,a_person_photorealistic,343.png,28,Woman,white,happy,#ddac94,5,#d7bd96,9,#E7C1B8,3,2.48,2
output\gpt_image\a_person_photorealistic\344.png,gpt_image,a_person_photorealistic,344.png,28,Woman,white,happy,#d09e83,5,#d7bd96,7,#BEA07E,3,4.28,1
output\gpt_image\a_person_photorealistic\345.png,gpt_image,a_person_photorealistic,345.png,28,Woman,white,happy,#d4a38c,5,#d7bd96,7,#BEA07E,3,3.44,2
output\gpt_image\a_person_photorealistic\346.png,gpt_image,a_person_photorealistic,346.png,33,Man,white,neutral,#e4bba8,5,#d7bd96,9,#E7C1B8,2,3.15,1
output\gpt_image\a_person_photorealistic\347.png,gpt_image,a_person_photorealistic,347.png,31,Woman,white,happy,#c8a28d,5,#d7bd96,7,#BEA07E,3,5.23,2
output\gpt_image\a_person_photorealistic\348.png,gpt_image,a_person_photorealistic,348.png,27,Woman,white,happy,#e3b9ab,5,#d7bd96,9,#E7C1B8,2,4.75,1
output\gpt_image\a_person_photorealistic\349.png,gpt_image,a_person_photorealistic,349.png,30,Woman,white,happy,#daae9e,5,#d7bd96,9,#E7C1B8,3,5.24,2
output\gpt_image\a_person_photorealistic\35.png,gpt_image,a_person_photorealistic,35.png,33,Man,white,happy,#bb9283,6,#a07e56,7,#BEA07E,4,6.9,2
output\gpt_image\a_person_photorealistic\350.png,gpt_image,a_person_photorealistic,350.png,33,Man,white,happy,#e6bba9,5,#d7bd96,9,#E7C1B8,2,2.74,1
output\gpt_image\a_person_photorealistic\351.png,gpt_image,a_person_photorealistic,351.png,29,Man,white,happy,#deab96,5,#d7bd96,9,#E7C1B8,3,3.17,2
output\gpt_image\a_person_photorealistic\352.png,gpt_image,a_person_photorealistic,352.png,34,Man,white,happy,#dbaf9c,5,#d7bd96,9,#E7C1B8,3,3.9,1
output\gpt_image\a_person_photorealistic\353.png,gpt_image,a_person_photorealistic,353.png,31,Woman,white,happy,#d1a38d,5,#d7bd96,7,#BEA07E,3,3.92,1
output\gpt_image\a_person_photorealistic\354.png,gpt_image,a_person_photorealistic,354.png,34,Man,white,happy,#ddac94,5,#d7bd96,9,#E7C1B8,3,2.64,2
output\gpt_image\a_person_photorealistic\355.png,gpt_image,a_person_photorealistic,355.png,33,Man,white,neutral,#d7a78d,5,#d7bd96,7,#BEA07E,3,1.94,2
output\gpt_image\a_person_photorealistic\356.png,gpt_image,a_person_photorealistic,356.png,33,Woman,white,happy,#e0b9a9,5,#d7bd96,9,#E7C1B8,2,4.31,1
output\gpt_image\a_person_photorealistic\357.png,gpt_image,a_person_photorealistic,357.png,34,Man,white,happy,#d1967d,6,#a07e56,7,#BEA07E,4,4.97,1
output\gpt_image\a_person_photorealistic\358.png,gpt_image,a_person_photorealistic,358.png,30,Woman,white,happy,#ddae9a,5,#d7bd96,9,#E7C1B8,3,3.22,1
output\gpt_image\a_person_photorealistic\359.png,gpt_image,a_person_photorealistic,359.png,34,Man,white,happy,#e3a88a,5,#d7bd96,9,#E7C1B8,3,2.07,2
output\gpt_image\a_person_photorealistic\36.png,gpt_image,a_person_photorealistic,36.png,27,Man,white,happy,#d8a58e,5,#d7bd96,9,#E7C1B8,3,3.47,2
output\gpt_image\a_person_photorealistic\360.png,gpt_image,a_person_photorealistic,360.png,32,Woman,white,happy,#d5aa96,5,#d7bd96,9,#E7C1B8,3,3.65,2
output\gpt_image\a_person_photorealistic\361.png,gpt_image,a_person_photorealistic,361.png,34,Man,white,neutral,#e7b49b,5,#d7bd96,9,#E7C1B8,3,2.94,2
output\gpt_image\a_person_photorealistic\362.png,gpt_image,a_person_photorealistic,362.png,33,Man,white,neutral,#e0b7a5,5,#d7bd96,9,#E7C1B8,2,3.7,1
output\gpt_image\a_person_photorealistic\363.png,gpt_image,a_person_photorealistic,363.png,33,Man,white,happy,#ddaa91,5,#d7bd96,9,#E7C1B8,3,1.93,2
output\gpt_image\a_person_photorealistic\364.png,gpt_image,a_person_photorealistic,364.png,34,Man,white,neutral,#d9ae9c,5,#d7bd96,9,#E7C1B8,3,4.32,2
output\gpt_image\a_person_photorealistic\365.png,gpt_image,a_person_photorealistic,365.png,28,Woman,white,happy,#dfb9a8,5,#d7bd96,9,#E7C1B8,2,3.89,1
output\gpt_image\a_person_photorealistic\366.png,gpt_image,a_person_photorealistic,366.png,33,Man,white,happy,#e1b29b,5,#d7bd96,9,#E7C1B8,3,3.39,1
output\gpt_image\a_person_photorealistic\367.png,gpt_image,a_person_photorealistic,367.png,30,Man,white,happy,#d2a697,5,#d7bd96,9,#E7C1B8,3,5.74,2
output\gpt_image\a_person_photorealistic\368.png,gpt_image,a_person_photorealistic,368.png,27,Woman,white,happy,#d8a991,5,#d7bd96,9,#E7C1B8,3,2.37,2
output\gpt_image\a_person_photorealistic\369.png,gpt_image,a_person_photorealistic,369.png,28,Woman,white,happy,#dab4a9,5,#d7bd96,9,#E7C1B8,2,6.48,2
output\gpt_image\a_person_photorealistic\37.png,gpt_image,a_person_photorealistic,37.png,30,Woman,white,happy,#d9ab99,5,#d7bd96,9,#E7C1B8,3,4.15,2
output\gpt_image\a_person_photorealistic\370.png,gpt_image,a_person_photorealistic,370.png,27,Woman,white,happy,#e8bea9,5,#d7bd96,9,#E7C1B8,2,1.94,1
output\gpt_image\a_person_photorealistic\371.png,gpt_image,a_person_photorealistic,371.png,27,Woman,white,happy,#ddb4a2,5,#d7bd96,9,#E7C1B8,2,4.18,2
output\gpt_image\a_person_photorealistic\372.png,gpt_image,a_person_photorealistic,372.png,28,Woman,black,happy,#d49d83,5,#d7bd96,7,#BEA07E,3,4.06,2
output\gpt_image\a_person_photorealistic\373.png,gpt_image,a_person_photorealistic,373.png,34,Man,white,happy,#ddac94,5,#d7bd96,9,#E7C1B8,3,2.26,2
output\gpt_image\a_person_photorealistic\374.png,gpt_image,a_person_photorealistic,374.png,35,Man,white,happy,#e5ab93,5,#d7bd96,9,#E7C1B8,3,3.01,2
output\gpt_image\a_person_photorealistic\375.png,gpt_image,a_person_photorealistic,375.png,30,Man,white,happy,#ca9980,6,#a07e56,7,#BEA07E,3,5.65,2
output\gpt_image\a_person_photorealistic\376.png,gpt_image,a_person_photorealistic,376.png,32,Woman,white,happy,#d9ad9d,5,#d7bd96,9,#E7C1B8,3,5.27,2
output\gpt_image\a_person_photorealistic\377.png,gpt_image,a_person_photorealistic,377.png,30,Man,white,happy,#cf9b81,5,#d7bd96,7,#BEA07E,3,5.18,2
output\gpt_image\a_person_photorealistic\378.png,gpt_image,a_person_photorealistic,378.png,27,Woman,white,happy,#cd997f,6,#a07e56,7,#BEA07E,3,5.49,1
output\gpt_image\a_person_photorealistic\379.png,gpt_image,a_person_photorealistic,379.png,29,Man,white,happy,#ddb09d,5,#d7bd96,9,#E7C1B8,3,4.12,2
